-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 05/14/2026 in LST
Location: latitude  23.8103   longitude 90.4125 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M
2018,3,18,27.45,34.2,20.78,56.97,0.02,1.26
2018,3,19,27.17,34.88,20.05,58.19,0.01,1.13
2018,3,20,27.1,34.79,19.39,44.96,0.0,1.11
2018,3,21,27.15,35.04,18.71,46.08,0.0,1.21
2018,3,22,27.3,35.21,20.14,59.43,0.0,1.5
2018,3,23,27.52,34.91,20.87,59.19,0.01,1.96
2018,3,24,28.0,34.44,21.72,66.57,0.06,1.58
2018,3,25,29.23,35.16,22.82,60.09,0.82,1.01
2018,3,26,28.95,34.82,24.01,59.68,5.79,1.44
2018,3,27,27.59,33.58,22.63,66.99,9.55,1.25
2018,3,28,28.17,34.23,22.45,69.3,3.8,1.91
2018,3,29,28.25,34.34,22.8,66.88,1.52,2.62
2018,3,30,28.03,35.29,22.21,67.81,1.59,2.62
2018,3,31,25.51,29.62,22.0,78.4,38.51,1.59
2018,4,1,26.43,32.52,19.77,61.64,3.78,0.94
2018,4,2,25.54,30.98,20.29,64.64,0.03,1.37
2018,4,3,27.77,33.87,21.08,59.52,0.01,0.89
2018,4,4,28.67,35.21,21.51,55.2,0.04,0.73
2018,4,5,27.42,33.01,22.24,64.36,0.13,1.81
2018,4,6,26.08,30.35,22.0,75.65,16.28,1.52
2018,4,7,26.57,30.73,22.06,73.3,5.69,1.15
2018,4,8,26.1,29.21,23.4,78.5,8.06,0.97
2018,4,9,26.87,31.59,21.83,74.19,3.49,1.27
2018,4,10,27.49,32.39,22.82,71.11,1.91,1.45
2018,4,11,27.53,32.83,22.41,73.11,9.55,1.7
2018,4,12,28.06,33.68,22.47,69.36,5.1,1.57
2018,4,13,27.74,33.6,22.13,69.21,4.34,1.54
2018,4,14,28.47,34.22,23.18,72.84,12.13,2.05
2018,4,15,28.83,34.93,23.11,71.11,10.72,1.56
2018,4,16,29.92,35.45,23.67,66.08,2.72,1.05
2018,4,17,28.4,33.64,24.05,69.67,15.3,1.16
2018,4,18,27.73,32.97,23.31,76.39,11.85,1.91
2018,4,19,27.61,32.18,23.93,82.74,18.93,2.77
2018,4,20,28.07,33.29,23.8,81.76,16.43,3.24
2018,4,21,28.13,32.41,24.9,85.67,37.05,3.54
2018,4,22,28.13,32.33,24.95,85.44,24.18,2.49
2018,4,23,28.27,32.7,24.21,81.37,6.4,1.47
2018,4,24,28.74,33.08,24.27,75.78,8.99,1.11
2018,4,25,27.66,32.58,22.96,79.97,4.28,1.87
2018,4,26,27.11,30.93,23.22,80.13,25.5,1.26
2018,4,27,25.46,27.71,23.69,85.9,22.54,1.22
2018,4,28,26.66,30.76,21.7,80.2,15.65,1.25
2018,4,29,26.27,29.64,23.7,86.87,68.1,2.73
2018,4,30,25.92,29.93,22.43,90.93,51.97,2.43
2018,5,1,26.58,30.13,23.27,86.65,28.93,1.32
2018,5,2,26.76,30.16,23.28,86.52,3.33,1.52
2018,5,3,26.6,29.99,23.37,84.98,10.31,1.32
2018,5,4,26.68,29.87,24.13,86.91,17.5,1.83
2018,5,5,27.29,31.13,23.99,88.84,41.02,2.6
2018,5,6,28.03,31.62,24.89,88.62,13.64,3.49
2018,5,7,28.02,31.78,25.47,89.71,24.78,3.9
2018,5,8,28.63,32.52,25.56,88.33,9.7,3.44
2018,5,9,28.35,31.88,25.89,89.54,14.15,3.46
2018,5,10,27.58,31.21,24.73,89.45,26.02,2.3
2018,5,11,27.25,30.51,24.16,87.64,12.79,1.51
2018,5,12,27.25,30.07,24.75,88.1,7.04,1.46
2018,5,13,27.41,30.6,24.35,85.75,6.08,1.88
2018,5,14,26.92,29.92,24.51,87.7,10.65,1.66
2018,5,15,27.1,30.35,24.02,86.95,19.48,2.01
2018,5,16,26.07,29.25,23.62,89.32,28.54,1.59
2018,5,17,26.7,30.28,23.54,86.8,29.38,1.66
2018,5,18,27.49,30.93,24.38,87.26,39.4,1.64
2018,5,19,27.7,31.11,24.73,87.44,24.62,1.86
2018,5,20,28.16,31.57,25.02,86.7,24.99,2.19
2018,5,21,28.03,31.26,25.07,88.27,24.35,2.26
2018,5,22,28.09,31.1,25.63,88.04,5.48,2.5
2018,5,23,27.64,30.32,25.85,91.23,48.43,2.3
2018,5,24,27.46,29.52,25.6,92.37,8.96,2.37
2018,5,25,27.86,30.01,26.04,92.79,16.65,3.0
2018,5,26,28.21,30.31,26.63,92.22,21.76,2.44
2018,5,27,28.28,30.55,25.9,90.61,5.38,1.84
2018,5,28,28.6,31.58,25.89,88.62,3.64,1.91
2018,5,29,29.24,33.15,25.51,80.48,29.39,1.03
2018,5,30,29.12,33.09,24.76,81.72,26.74,1.52
2018,5,31,28.31,30.85,26.5,91.33,42.53,2.63
2018,6,1,27.18,28.93,25.35,92.13,11.67,1.9
2018,6,2,27.36,29.57,24.67,89.52,15.28,1.08
2018,6,3,28.49,31.71,25.61,88.48,11.25,1.76
2018,6,4,28.29,30.56,26.2,91.65,25.85,1.69
2018,6,5,27.76,30.64,25.82,87.17,14.07,1.77
2018,6,6,28.69,32.2,25.51,85.95,7.91,1.06
2018,6,7,28.61,30.61,26.93,89.8,8.45,1.34
2018,6,8,28.83,31.43,26.18,88.34,7.84,1.27
2018,6,9,28.79,31.78,26.89,88.45,6.6,1.66
2018,6,10,28.34,31.02,26.43,90.33,34.49,3.28
2018,6,11,28.83,31.66,26.73,91.05,15.89,2.53
2018,6,12,28.43,30.18,27.26,94.07,32.58,2.9
2018,6,13,28.4,30.28,26.84,93.41,26.03,3.07
2018,6,14,29.06,31.67,26.88,92.9,14.18,3.13
2018,6,15,28.69,30.9,27.02,93.37,39.73,3.86
2018,6,16,28.24,30.66,26.33,93.02,18.46,3.37
2018,6,17,29.2,33.06,26.07,88.94,7.88,2.83
2018,6,18,29.22,32.2,26.69,89.41,14.95,2.53
2018,6,19,28.99,32.09,26.65,90.18,28.81,2.48
2018,6,20,28.47,30.93,26.23,91.47,10.22,2.08
2018,6,21,28.58,31.0,27.05,90.87,4.42,2.14
2018,6,22,28.47,30.51,26.53,90.39,9.08,2.39
2018,6,23,28.23,30.65,26.73,91.04,23.2,2.48
2018,6,24,27.93,30.24,26.18,91.83,29.1,2.68
2018,6,25,28.6,31.54,26.52,90.27,27.05,2.43
2018,6,26,28.43,31.39,26.28,90.71,14.64,2.62
2018,6,27,28.1,31.56,25.93,91.07,9.03,4.06
2018,6,28,27.9,31.09,25.99,91.44,10.76,3.13
2018,6,29,28.21,31.46,25.5,89.06,2.54,2.88
2018,6,30,28.33,30.88,26.33,90.43,1.34,3.05
2018,7,1,28.12,30.11,26.46,92.65,11.96,3.05
2018,7,2,28.6,31.66,26.58,91.22,14.22,3.69
2018,7,3,27.7,29.03,26.61,93.47,54.51,3.73
2018,7,4,27.95,29.94,26.16,93.17,29.89,3.59
2018,7,5,28.88,31.98,26.25,87.86,7.36,2.32
2018,7,6,29.12,32.28,26.59,87.95,3.76,2.2
2018,7,7,29.23,32.76,26.39,87.56,0.24,2.06
2018,7,8,28.73,31.65,26.63,89.7,3.05,3.6
2018,7,9,28.79,32.25,26.44,89.6,5.35,3.14
2018,7,10,28.32,30.7,26.47,91.94,10.46,2.7
2018,7,11,28.89,32.13,26.61,89.5,1.73,2.3
2018,7,12,28.48,30.6,26.66,91.41,6.66,2.39
2018,7,13,28.95,31.98,26.74,89.15,3.92,2.0
2018,7,14,29.07,32.37,26.62,87.79,7.2,1.68
2018,7,15,29.24,32.26,26.57,88.9,1.77,3.0
2018,7,16,28.86,32.53,26.66,89.53,8.97,3.77
2018,7,17,28.91,32.14,26.55,88.89,8.62,3.47
2018,7,18,29.56,33.1,26.44,87.09,4.72,2.18
2018,7,19,30.87,34.66,27.06,82.29,0.33,0.87
2018,7,20,29.96,32.95,27.08,89.58,3.26,2.24
2018,7,21,28.44,31.2,26.42,91.1,21.22,4.13
2018,7,22,28.1,30.9,26.37,90.94,15.1,4.36
2018,7,23,28.2,30.93,25.86,91.58,45.09,3.08
2018,7,24,27.95,30.05,26.4,92.77,54.93,2.08
2018,7,25,28.39,31.06,26.46,91.06,43.07,2.52
2018,7,26,27.94,30.57,25.63,90.85,35.87,3.15
2018,7,27,28.33,31.44,26.12,89.56,29.3,3.17
2018,7,28,28.14,30.52,25.98,91.2,15.64,2.77
2018,7,29,28.19,30.99,26.2,91.94,16.4,2.93
2018,7,30,28.08,30.19,26.29,90.84,6.43,2.51
2018,7,31,27.45,29.05,25.82,91.43,9.23,2.29
2018,8,1,28.22,31.85,25.79,90.77,20.46,3.17
2018,8,2,27.64,30.59,25.5,91.51,9.83,3.76
2018,8,3,28.02,31.38,25.95,90.79,19.04,3.54
2018,8,4,28.52,31.67,26.14,89.81,6.76,2.67
2018,8,5,28.79,31.94,26.35,88.77,10.96,1.92
2018,8,6,28.43,30.79,26.49,86.7,12.78,1.81
2018,8,7,28.11,30.7,26.13,89.83,3.64,1.95
2018,8,8,27.72,30.78,25.6,91.14,1.54,2.06
2018,8,9,28.51,31.59,26.05,88.58,0.51,2.06
2018,8,10,28.95,32.12,26.12,87.39,2.07,1.54
2018,8,11,28.54,31.16,26.79,90.52,9.95,2.44
2018,8,12,28.31,30.72,26.56,89.91,8.81,1.65
2018,8,13,28.8,31.58,26.19,87.9,2.0,1.87
2018,8,14,28.53,30.14,26.61,90.42,3.82,1.59
2018,8,15,28.34,31.14,26.6,91.34,12.64,2.48
2018,8,16,28.86,31.79,26.61,88.85,13.11,2.26
2018,8,17,28.22,30.01,26.36,89.21,15.63,1.34
2018,8,18,28.82,31.73,26.15,88.53,18.64,1.1
2018,8,19,29.14,32.19,27.07,88.41,11.24,1.98
2018,8,20,28.87,32.24,26.55,89.69,19.57,2.47
2018,8,21,28.52,31.57,26.41,91.55,11.07,2.69
2018,8,22,28.83,32.03,26.49,90.25,4.54,2.85
2018,8,23,28.69,31.61,26.62,90.26,7.45,2.26
2018,8,24,28.26,30.2,26.85,92.25,8.4,2.27
2018,8,25,28.56,31.52,26.16,90.4,18.37,2.11
2018,8,26,28.47,31.58,25.87,86.61,4.43,1.98
2018,8,27,27.9,30.06,26.25,91.99,1.4,2.22
2018,8,28,28.1,31.19,25.76,91.58,6.02,2.83
2018,8,29,28.32,31.49,26.01,90.06,7.52,2.73
2018,8,30,28.45,31.57,25.88,90.08,3.78,2.58
2018,8,31,28.62,32.18,25.85,89.23,4.01,2.3
2018,9,1,27.98,30.36,26.37,92.05,13.77,2.5
2018,9,2,28.08,31.06,25.68,89.67,10.49,3.14
2018,9,3,28.38,31.5,26.05,89.57,10.29,2.34
2018,9,4,28.83,32.19,25.85,86.21,6.49,1.34
2018,9,5,28.2,31.88,26.08,89.37,11.63,2.08
2018,9,6,27.46,30.74,24.82,89.14,5.44,3.71
2018,9,7,27.78,31.49,25.25,88.57,1.17,3.22
2018,9,8,28.18,31.97,24.78,87.11,1.13,2.06
2018,9,9,27.42,29.23,25.92,90.71,0.65,1.96
2018,9,10,27.96,30.9,25.62,88.7,6.29,2.31
2018,9,11,28.09,31.04,25.93,89.34,6.4,2.59
2018,9,12,27.55,29.65,26.28,92.57,17.93,2.49
2018,9,13,27.94,30.84,25.94,90.24,32.06,2.17
2018,9,14,27.73,30.18,26.21,91.51,20.18,1.86
2018,9,15,28.55,31.83,25.71,85.26,0.69,0.82
2018,9,16,28.33,32.2,25.08,84.3,0.07,1.0
2018,9,17,28.96,32.79,25.09,85.1,0.29,1.25
2018,9,18,28.77,32.08,25.64,85.22,0.06,1.39
2018,9,19,28.67,32.19,25.76,86.75,1.04,1.08
2018,9,20,28.01,30.64,26.29,88.99,15.72,1.25
2018,9,21,27.63,31.19,25.41,89.66,3.49,2.04
2018,9,22,28.25,31.81,25.68,84.02,0.04,0.68
2018,9,23,28.32,31.69,25.02,83.49,0.2,1.05
2018,9,24,28.06,31.07,25.54,85.78,0.36,1.38
2018,9,25,27.83,30.45,25.65,89.08,5.89,2.02
2018,9,26,27.87,30.89,25.79,87.86,4.35,1.31
2018,9,27,27.96,31.16,25.35,87.56,13.1,1.15
2018,9,28,29.33,32.33,26.01,76.6,13.5,0.4
2018,9,29,29.54,32.64,26.24,76.62,1.51,0.59
2018,9,30,29.38,32.98,26.12,77.73,0.22,0.94
2018,10,1,28.85,32.62,25.08,74.9,0.5,0.97
2018,10,2,28.36,32.45,24.57,72.75,0.01,1.01
2018,10,3,28.19,31.78,23.63,76.78,0.5,0.89
2018,10,4,28.48,32.4,24.07,74.93,3.85,0.73
2018,10,5,27.9,31.87,23.86,78.03,2.1,0.77
2018,10,6,27.94,31.54,24.21,76.64,2.16,0.78
2018,10,7,27.53,31.3,23.65,76.15,1.16,0.88
2018,10,8,27.55,31.55,23.07,74.28,0.0,0.7
2018,10,9,26.99,30.81,23.96,78.27,0.03,0.97
2018,10,10,25.42,28.49,23.37,89.07,2.31,1.46
2018,10,11,23.89,25.08,23.11,94.05,15.84,2.63
2018,10,12,24.92,27.68,22.65,91.83,2.48,2.51
2018,10,13,24.36,25.72,22.82,94.36,8.16,1.62
2018,10,14,25.35,28.72,23.06,87.09,12.34,1.6
2018,10,15,25.96,30.21,21.77,75.95,0.23,0.94
2018,10,16,25.08,29.46,20.24,75.69,0.04,1.04
2018,10,17,25.24,29.39,19.98,70.26,0.0,0.77
2018,10,18,25.61,30.16,20.58,72.26,3.6,0.86
2018,10,19,25.84,30.48,21.09,75.89,5.75,0.84
2018,10,20,25.75,30.64,21.17,78.13,0.0,1.02
2018,10,21,25.42,30.37,21.16,78.48,0.0,1.18
2018,10,22,25.21,30.48,20.7,76.3,0.0,1.13
2018,10,23,25.13,29.97,21.03,80.48,0.0,1.29
2018,10,24,24.47,29.65,19.96,77.76,0.01,1.45
2018,10,25,23.7,29.58,18.95,74.05,0.0,1.44
2018,10,26,23.78,29.92,18.19,72.08,0.0,1.1
2018,10,27,24.62,29.63,19.67,69.52,0.1,1.01
2018,10,28,24.15,28.0,20.87,81.75,9.07,1.56
2018,10,29,23.44,26.7,20.98,86.67,0.86,1.33
2018,10,30,22.74,26.35,20.16,89.75,0.03,1.5
2018,10,31,23.66,28.29,20.23,87.33,0.01,1.59
2018,11,1,25.78,30.68,20.33,76.13,0.0,0.97
2018,11,2,26.37,30.28,21.87,71.28,0.04,0.52
2018,11,3,25.75,29.74,21.64,72.89,1.39,0.87
2018,11,4,24.73,29.6,20.45,81.62,2.29,1.45
2018,11,5,25.03,30.12,20.69,83.38,1.67,1.85
2018,11,6,24.86,29.07,21.79,84.83,16.16,1.62
2018,11,7,23.57,28.31,19.87,78.95,0.07,1.5
2018,11,8,22.25,28.57,17.52,73.97,0.0,1.37
2018,11,9,22.56,27.86,17.75,65.46,0.0,0.89
2018,11,10,22.73,28.01,17.49,63.81,0.0,0.78
2018,11,11,22.44,27.64,17.74,68.69,0.0,1.05
2018,11,12,23.08,28.21,17.78,73.56,0.0,0.94
2018,11,13,23.0,28.13,17.55,70.45,0.0,1.12
2018,11,14,23.54,28.8,17.25,66.9,0.0,0.79
2018,11,15,23.38,29.23,17.78,71.94,0.0,1.06
2018,11,16,23.65,29.65,17.81,71.15,0.0,1.19
2018,11,17,22.93,28.58,18.1,71.9,0.0,1.37
2018,11,18,21.54,27.85,16.79,74.65,0.0,1.23
2018,11,19,20.55,27.09,15.12,67.04,0.0,1.26
2018,11,20,21.12,26.69,16.35,64.27,0.0,1.01
2018,11,21,20.87,27.3,15.55,72.53,0.0,1.29
2018,11,22,21.96,28.0,17.12,70.72,0.0,0.88
2018,11,23,22.49,27.58,17.5,70.3,0.0,0.67
2018,11,24,22.04,27.66,16.64,72.02,0.0,1.08
2018,11,25,21.81,27.93,16.72,71.44,0.0,1.13
2018,11,26,21.56,27.79,15.11,73.27,0.0,1.1
2018,11,27,22.27,28.43,16.14,72.69,0.0,1.14
2018,11,28,21.67,28.43,15.68,75.13,0.0,1.1
2018,11,29,22.05,28.18,16.03,66.28,0.0,0.85
2018,11,30,21.01,27.05,15.14,64.57,0.0,1.08
2018,12,1,20.56,26.86,14.76,62.16,0.0,1.08
2018,12,2,21.26,27.23,15.67,63.19,0.0,1.26
2018,12,3,20.96,26.78,16.84,66.23,0.0,1.27
2018,12,4,20.82,27.18,15.98,67.91,0.0,1.19
2018,12,5,20.74,26.86,16.19,72.6,0.0,1.19
2018,12,6,20.93,26.48,16.15,72.34,0.0,1.14
2018,12,7,19.67,26.61,14.2,72.63,0.0,1.4
2018,12,8,18.71,26.15,12.75,70.03,0.0,1.65
2018,12,9,19.5,26.64,13.73,73.53,0.0,1.23
2018,12,10,20.5,27.18,14.4,64.13,0.0,1.07
2018,12,11,20.63,27.79,14.08,62.57,0.0,0.94
2018,12,12,20.58,27.9,14.79,66.18,0.0,0.92
2018,12,13,20.23,27.81,13.97,69.97,0.0,1.31
2018,12,14,20.39,27.09,15.73,67.32,0.0,1.39
2018,12,15,19.77,26.79,13.62,63.4,0.0,1.52
2018,12,16,20.9,27.08,15.51,56.68,0.0,1.03
2018,12,17,20.45,24.67,17.56,72.81,6.03,1.51
2018,12,18,19.5,22.73,17.11,89.82,24.85,2.58
2018,12,19,18.22,24.62,13.84,77.12,0.38,2.59
2018,12,20,17.32,24.07,11.13,77.27,0.0,1.24
2018,12,21,17.94,24.22,12.11,77.99,0.0,1.13
2018,12,22,17.94,24.43,11.82,73.61,0.0,1.51
2018,12,23,18.48,25.07,11.86,68.42,0.0,1.11
2018,12,24,19.03,25.22,13.38,66.67,0.0,0.92
2018,12,25,17.84,24.06,12.02,66.59,0.0,1.33
2018,12,26,16.17,23.2,10.53,64.64,0.0,1.34
2018,12,27,15.62,22.99,9.31,60.44,0.0,1.54
2018,12,28,14.93,23.2,9.27,54.97,0.0,1.64
2018,12,29,13.71,22.18,7.17,60.1,0.0,1.51
2018,12,30,15.99,25.14,8.6,67.39,0.0,1.72
2018,12,31,18.04,26.52,10.96,64.61,0.0,1.21
2019,1,1,18.65,26.4,12.3,63.12,0.0,1.07
2019,1,2,18.65,25.61,13.14,61.41,0.0,1.02
2019,1,3,17.98,25.81,12.46,61.38,0.0,1.32
2019,1,4,16.22,24.12,10.01,60.66,0.0,1.38
2019,1,5,17.57,25.31,10.03,61.53,0.0,1.23
2019,1,6,18.9,26.25,11.75,56.72,0.0,1.05
2019,1,7,19.66,26.99,12.34,55.25,0.0,1.02
2019,1,8,19.19,26.87,13.83,57.56,0.0,1.38
2019,1,9,18.6,25.98,13.55,60.96,0.0,1.35
2019,1,10,17.64,24.83,13.26,59.6,0.0,1.32
2019,1,11,17.6,24.8,11.16,55.73,0.0,1.12
2019,1,12,18.32,25.56,11.5,55.06,0.0,1.08
2019,1,13,19.05,26.61,12.07,55.09,0.0,1.04
2019,1,14,18.55,26.25,12.81,61.59,0.0,1.27
2019,1,15,17.35,25.42,11.35,57.94,0.0,1.88
2019,1,16,17.76,25.48,10.16,54.85,0.0,1.39
2019,1,17,18.52,26.62,12.12,55.92,0.0,1.26
2019,1,18,18.84,26.01,12.86,53.46,0.0,0.92
2019,1,19,18.07,25.4,12.55,57.46,0.0,1.31
2019,1,20,18.1,25.75,11.87,61.71,0.0,1.29
2019,1,21,19.99,27.14,13.46,56.88,0.0,1.21
2019,1,22,20.95,28.06,13.37,53.75,0.0,1.0
2019,1,23,20.69,28.25,12.58,57.28,0.0,1.17
2019,1,24,20.71,29.1,13.01,58.85,0.0,1.54
2019,1,25,21.29,29.11,14.05,55.75,0.0,1.38
2019,1,26,21.75,30.24,14.26,55.24,0.0,1.31
2019,1,27,21.58,29.0,15.53,58.04,0.0,1.56
2019,1,28,21.42,28.34,15.66,59.42,0.0,2.01
2019,1,29,19.23,25.63,13.9,52.63,0.0,2.99
2019,1,30,16.6,24.71,9.06,47.98,0.0,1.55
2019,1,31,19.02,27.55,10.27,48.32,0.0,1.23
2019,2,1,20.61,28.65,12.13,48.11,0.0,1.09
2019,2,2,20.95,28.33,14.64,46.36,0.0,0.94
2019,2,3,20.69,28.41,14.03,45.62,0.0,1.32
2019,2,4,20.15,28.14,13.7,43.36,0.0,1.66
2019,2,5,20.06,28.39,12.55,40.37,0.0,1.48
2019,2,6,20.6,27.59,13.79,37.84,0.0,0.94
2019,2,7,20.82,29.29,12.89,46.23,0.0,1.3
2019,2,8,22.36,29.8,15.16,50.76,0.0,1.3
2019,2,9,22.13,29.23,16.7,64.23,0.71,3.19
2019,2,10,19.44,27.27,13.37,55.13,0.0,2.42
2019,2,11,18.59,27.12,10.64,43.34,0.0,1.45
2019,2,12,20.16,28.63,11.94,50.06,0.0,1.49
2019,2,13,21.69,29.7,14.86,47.64,0.0,1.51
2019,2,14,23.15,31.08,15.58,43.83,0.0,1.5
2019,2,15,23.92,31.69,17.47,41.83,0.0,1.42
2019,2,16,22.89,30.26,17.65,50.37,0.35,1.91
2019,2,17,20.47,26.29,15.57,66.01,11.04,1.63
2019,2,18,20.49,26.68,13.98,46.11,0.0,1.11
2019,2,19,22.02,30.21,15.13,58.88,0.0,1.45
2019,2,20,23.28,31.41,16.2,63.25,0.0,1.85
2019,2,21,23.24,31.44,16.11,57.13,0.0,1.62
2019,2,22,24.12,31.36,16.83,46.96,0.0,1.27
2019,2,23,25.4,32.81,18.67,62.41,0.0,1.83
2019,2,24,25.42,32.5,18.91,51.61,0.03,1.27
2019,2,25,23.72,29.69,18.54,58.76,7.79,1.3
2019,2,26,21.99,26.91,17.55,78.04,21.43,1.33
2019,2,27,22.18,27.89,18.08,79.47,19.63,1.89
2019,2,28,22.27,28.06,17.79,79.26,25.82,2.36
2019,3,1,19.71,27.04,14.11,57.55,0.27,1.86
2019,3,2,19.43,27.82,10.55,44.15,0.0,1.8
2019,3,3,20.95,28.74,14.1,45.03,0.0,1.7
2019,3,4,20.89,25.59,16.12,62.72,0.03,1.56
2019,3,5,22.16,28.58,19.45,84.0,8.82,1.97
2019,3,6,24.29,29.67,17.88,66.78,0.04,1.16
2019,3,7,24.85,30.04,19.33,50.66,0.02,0.79
2019,3,8,23.26,29.99,16.76,43.25,0.0,1.69
2019,3,9,22.73,30.49,15.56,46.27,0.0,1.48
2019,3,10,23.6,31.41,15.46,65.1,0.0,2.11
2019,3,11,25.33,30.89,19.15,67.89,0.0,1.4
2019,3,12,26.25,34.42,19.24,54.18,0.0,1.91
2019,3,13,26.97,34.91,18.23,53.94,0.0,1.29
2019,3,14,27.77,35.08,20.46,47.01,0.0,1.16
2019,3,15,27.66,35.75,20.89,53.64,0.02,1.57
2019,3,16,27.99,35.64,21.12,54.3,0.03,2.09
2019,3,17,28.5,35.67,20.64,50.17,4.63,1.23
2019,3,18,25.88,32.02,21.13,48.38,3.98,1.5
2019,3,19,25.43,32.99,18.0,60.45,1.0,2.16
2019,3,20,26.13,33.38,18.99,65.51,1.16,2.42
2019,3,21,26.54,34.78,18.8,65.43,2.18,2.52
2019,3,22,27.54,35.06,21.2,70.54,3.87,2.82
2019,3,23,27.55,34.94,22.34,63.72,2.94,2.4
2019,3,24,27.15,35.42,18.75,47.78,0.0,1.37
2019,3,25,27.16,35.81,18.12,38.42,0.0,1.36
2019,3,26,27.95,36.01,18.93,51.46,0.0,1.55
2019,3,27,26.67,32.42,19.86,49.01,1.95,1.87
2019,3,28,27.92,34.19,21.63,51.17,0.0,1.17
2019,3,29,28.15,35.13,20.69,57.65,0.0,1.58
2019,3,30,28.57,35.04,22.46,62.67,0.0,2.45
2019,3,31,28.83,35.74,23.29,68.84,8.32,3.74
2019,4,1,26.9,31.15,23.82,80.74,40.7,3.4
2019,4,2,27.24,33.27,22.57,76.46,8.31,2.57
2019,4,3,27.1,32.6,21.85,75.82,3.7,2.42
2019,4,4,27.75,33.66,22.82,75.75,0.73,2.77
2019,4,5,28.1,33.9,23.2,72.19,0.5,2.42
2019,4,6,26.89,31.68,23.43,74.35,4.94,1.74
2019,4,7,27.23,32.74,22.66,67.81,5.12,1.23
2019,4,8,27.5,33.7,22.52,71.1,4.1,2.29
2019,4,9,27.12,32.51,22.83,76.35,16.72,2.84
2019,4,10,27.11,32.17,22.76,76.07,17.46,1.9
2019,4,11,28.2,33.11,22.96,73.2,0.08,1.4
2019,4,12,28.5,33.07,23.87,72.1,0.48,1.22
2019,4,13,29.57,35.54,23.43,66.69,0.49,1.03
2019,4,14,29.8,36.89,23.81,67.85,0.32,1.97
2019,4,15,30.14,36.7,24.57,69.04,1.02,2.42
2019,4,16,30.2,36.9,24.6,70.16,2.45,2.04
2019,4,17,30.73,36.98,24.97,65.4,4.71,1.39
2019,4,18,30.46,36.68,23.53,50.44,0.0,1.78
2019,4,19,30.85,37.36,24.43,48.7,0.0,1.34
2019,4,20,30.04,36.34,24.28,49.15,0.06,1.35
2019,4,21,30.22,37.05,23.95,54.99,2.49,1.2
2019,4,22,29.17,34.84,24.59,59.87,0.84,1.13
2019,4,23,29.7,36.45,22.45,53.81,0.0,1.17
2019,4,24,31.06,37.66,23.75,51.63,0.3,0.87
2019,4,25,32.11,38.68,25.35,53.33,0.07,1.19
2019,4,26,31.99,39.23,25.14,52.31,0.03,2.33
2019,4,27,31.82,38.57,26.18,63.15,2.0,2.87
2019,4,28,32.1,39.8,26.56,64.95,3.19,4.17
2019,4,29,32.13,40.49,26.33,64.92,4.69,3.95
2019,4,30,31.53,38.5,26.17,66.78,4.97,4.21
2019,5,1,31.38,37.65,26.62,65.42,2.24,4.48
2019,5,2,30.89,36.79,26.05,67.76,4.75,3.0
2019,5,3,29.3,33.2,26.34,77.58,13.31,3.18
2019,5,4,27.36,30.3,24.53,88.71,76.94,6.58
2019,5,5,28.89,35.55,22.65,72.32,0.24,2.85
2019,5,6,30.49,37.32,25.26,71.32,1.41,3.14
2019,5,7,30.88,38.0,25.49,70.21,0.0,3.24
2019,5,8,31.26,39.06,25.2,70.71,0.01,3.2
2019,5,9,30.89,37.09,26.18,75.94,1.32,3.78
2019,5,10,31.42,38.26,26.63,74.77,3.56,3.39
2019,5,11,30.96,37.01,26.79,76.54,5.69,3.72
2019,5,12,30.4,35.34,26.95,74.89,2.07,2.93
2019,5,13,30.48,36.5,26.54,74.12,2.43,3.29
2019,5,14,29.7,33.97,25.81,76.01,24.3,1.54
2019,5,15,30.5,35.27,26.15,71.15,6.81,1.93
2019,5,16,30.83,35.96,26.38,70.37,3.73,1.56
2019,5,17,30.16,35.75,25.94,75.9,16.88,3.5
2019,5,18,30.11,35.42,26.52,80.25,14.37,3.39
2019,5,19,29.65,33.31,26.84,81.85,11.04,2.26
2019,5,20,30.16,34.16,26.41,76.83,0.6,1.8
2019,5,21,30.25,34.93,26.3,76.82,1.56,2.07
2019,5,22,29.99,34.71,26.41,78.77,9.3,2.76
2019,5,23,28.73,32.07,26.18,85.84,45.7,2.32
2019,5,24,28.86,32.06,26.49,88.72,45.3,2.96
2019,5,25,28.21,30.91,26.29,89.29,59.45,3.32
2019,5,26,28.74,32.29,25.81,87.16,17.48,2.55
2019,5,27,29.2,32.82,25.98,87.49,10.67,2.49
2019,5,28,29.25,32.75,25.87,86.47,9.27,1.98
2019,5,29,29.7,33.52,26.43,85.22,8.13,1.72
